timestamp,voltage,current,power,energy,status,appliance,source
2026-01-01 10:04:52,230.0,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:04:53,229.1,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:04:54,230.0,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:04:55,229.6,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:04:56,229.9,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:04:57,229.6,0.042,9.5,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:04:58,231.1,0.039,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:04:59,229.7,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:00,229.6,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:01,229.5,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:02,229.4,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:03,229.7,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:04,231.1,0.039,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:05,229.9,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:06,230.9,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:07,231.1,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:08,230.7,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:09,229.3,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:10,230.0,0.039,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:11,228.6,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:12,228.9,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:13,228.8,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:14,229.7,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:15,228.9,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:16,229.5,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:17,231.0,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:18,229.9,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:19,229.7,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:20,230.7,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:21,230.4,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:22,229.9,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:23,228.6,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:24,229.5,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:25,231.0,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:26,229.2,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:27,228.5,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:28,229.2,0.038,8.7,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:29,228.7,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:30,231.0,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:05:31,229.6,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:32,229.7,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:33,230.6,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:34,230.6,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:35,229.1,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:36,230.8,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:37,228.6,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:38,230.2,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:39,230.6,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:40,229.5,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:41,230.7,0.041,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:42,230.5,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:43,229.3,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:44,231.1,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:45,229.2,0.001,0.2,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:46,230.7,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:05:47,228.9,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:05:48,228.7,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:49,228.6,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:05:50,229.8,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:51,229.0,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:52,230.4,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:05:53,228.7,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:54,229.3,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:55,228.7,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:05:56,229.7,0.04,9.2,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:57,228.5,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:05:58,229.2,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:05:59,229.6,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:00,231.4,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:06:01,231.0,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:02,228.6,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:03,229.5,0.001,0.2,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:04,231.3,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:06:05,230.5,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:06,229.3,0.038,8.7,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:07,231.4,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:08,231.3,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:09,229.4,0.038,8.7,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:10,228.6,0.038,8.7,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:11,228.6,0.001,0.2,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:12,231.2,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:13,229.6,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:14,231.0,0.038,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:15,229.0,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:16,230.5,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:17,231.2,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:18,231.1,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:19,229.0,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:20,230.3,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:21,230.9,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:22,229.6,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:23,229.5,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:24,231.3,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:25,228.6,0.039,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:26,231.1,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:06:27,229.4,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:28,230.9,0.042,9.7,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:29,229.5,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:30,231.0,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:31,231.3,0.041,9.5,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:32,229.7,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:33,229.5,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:34,228.6,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:35,230.7,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:36,230.0,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:37,229.9,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:38,230.4,0.038,8.8,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:39,229.4,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:40,229.3,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:41,230.4,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:42,230.2,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:06:43,229.8,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:44,229.1,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:45,230.2,0.041,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:46,230.0,0.038,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:47,229.0,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:48,230.0,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:49,229.6,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:50,230.1,0.042,9.7,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:51,230.4,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:52,229.9,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:53,230.8,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:06:54,228.7,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:55,228.8,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:56,229.3,0.042,9.5,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:57,230.3,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:58,231.4,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:06:59,229.2,0.039,8.8,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:00,230.9,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:01,229.7,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:02,231.1,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:03,229.6,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:04,229.5,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:05,229.9,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:06,229.9,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:07,230.4,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:08,231.1,0.042,9.7,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:09,231.0,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:10,229.1,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:11,228.8,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:12,228.6,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:13,230.0,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:14,229.6,0.038,8.8,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:15,229.9,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:16,230.6,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:17,229.4,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:18,229.9,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:19,230.5,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:20,230.5,0.042,9.7,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:21,229.9,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:22,229.8,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:23,229.7,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:24,229.6,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:25,231.3,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:26,229.7,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:27,228.9,0.038,8.7,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:28,228.7,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:29,230.5,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:30,229.2,0.042,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:31,229.2,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:32,228.9,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:33,230.9,0.038,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:34,229.2,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:07:35,228.8,0.042,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:36,229.7,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:37,230.2,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:38,231.4,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:39,229.9,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:40,231.1,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:41,229.4,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:42,229.2,0.001,0.2,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:43,228.6,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:44,230.8,0.039,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:45,230.7,0.039,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:46,228.7,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:47,228.7,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:48,230.6,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:49,229.7,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:50,229.7,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:51,230.5,0.038,8.8,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:52,229.5,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:53,231.2,0.001,0.2,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:54,230.7,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:55,229.1,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:56,231.0,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:07:57,230.4,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:58,230.2,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:07:59,229.4,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:08:00,228.9,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:01,228.8,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:02,230.5,0.04,9.2,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:03,230.0,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:04,229.5,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:05,230.1,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:06,229.0,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:08:07,229.3,0.039,8.8,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:08,229.8,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:09,231.5,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:10,229.2,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:11,230.2,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:12,230.3,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:13,230.4,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:14,230.8,0.042,9.7,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:15,230.2,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:16,228.8,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:17,229.4,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:18,230.3,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:19,229.0,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:20,230.3,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:21,231.1,0.04,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:22,228.9,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:23,229.6,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:24,228.9,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:25,230.5,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:26,229.9,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:27,229.8,0.039,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:28,229.6,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:29,230.9,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:30,228.8,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:31,230.5,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:32,229.2,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:33,230.7,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:34,231.1,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:35,228.6,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:36,230.2,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:37,229.9,0.038,8.7,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:38,230.2,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:39,230.5,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:40,230.3,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:41,230.2,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:42,229.9,0.04,9.2,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:43,229.6,0.001,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:44,229.8,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:45,231.0,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:46,230.0,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:47,229.6,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:48,230.8,0.041,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:49,230.5,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:50,230.1,0.042,9.7,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:51,229.4,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:52,230.6,0.042,9.7,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:53,230.2,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:08:54,229.3,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:55,231.1,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:56,231.3,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:57,230.5,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:08:58,229.7,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:08:59,229.7,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:00,229.1,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:01,230.4,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:02,230.9,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:03,230.6,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:04,229.8,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:05,231.0,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:06,229.8,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:07,230.0,0.042,9.6,2.7e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:08,228.7,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:09,229.3,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:09:10,229.1,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:11,229.3,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:12,231.0,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:13,229.5,0.041,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:14,228.5,0.001,0.2,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:15,231.3,0.04,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:16,230.9,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:17,229.0,0.042,9.5,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:18,230.7,0.0,0.1,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:19,230.3,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:20,228.5,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:21,231.1,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:22,229.1,0.041,9.3,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:23,230.9,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:24,229.7,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:25,230.2,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:26,229.3,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:27,229.8,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:28,229.2,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:09:29,228.6,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:30,230.1,0.038,8.8,2.4e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:31,229.3,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:32,230.2,0.041,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:33,231.1,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:34,231.5,0.001,0.2,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:35,229.7,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:09:36,229.9,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:37,229.0,0.0,0.0,0.0,OFF,LED_Bulb,synthetic
2026-01-01 10:09:38,231.3,0.04,9.4,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:39,231.3,0.039,9.0,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:40,229.3,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:41,229.1,0.039,8.9,2.5e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:42,229.8,0.04,9.2,2.6e-06,ON,LED_Bulb,synthetic
2026-01-01 10:09:43,228.9,0.001,0.2,1e-07,OFF,LED_Bulb,synthetic
2026-01-01 10:09:44,229.9,0.04,9.1,2.5e-06,ON,LED_Bulb,synthetic
